unified_id,question_text,validity,source_types,n_instances,n_candidate,n_compiled_report,n_study_bank,instance_ids,source_authors,companies_stated,companies_bank_tag,company_pairs,named_concepts,named_tools,merge_kind,n_wordings
UQ-1509,What happens after disagreement if data comes back ambiguous?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-065-F1,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-1510,What happens when the retrieved context is not actually good enough to answer the question?,candidate,candidate,1,1,0,0,SIT-LAMHOT-01,lamhot_ai,,,,,,exact,1
UQ-1511,What if sequencing shows TV-only effect?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-025-F1,landedjobs,,,,,,exact,1
UQ-1512,What if the client's clock is skewed?,study bank,study bank,1,0,0,1,LANDED2-FDE-PRODUCT--021-F1,landedjobs,,,,,,exact,1
UQ-1513,What if the cost savings cause SLA dips in 0.5% of cases that your eval missed?,study bank,study bank,1,0,0,1,LANDED2-FDE-PRODUCT--016-F1,landedjobs,,,,,,exact,1
UQ-1514,What if the customer says 'our competitors don't have this limitation'?,study bank,study bank,1,0,0,1,LANDED2-FDE-PRODUCT--009-F1,landedjobs,,,,,,exact,1
UQ-1515,What if the dictionary is huge / doesn't fit in memory?,study bank,study bank,1,0,0,1,LANDED2-FRONTIER-AI--030-F1,landedjobs,,,,,,exact,1
UQ-1516,"What is ""context engineering,"" and how is it different from prompt engineering?",study bank,study bank,1,0,0,1,OMB-0116,ombharatiya,,,,,,exact,1
UQ-1517,"What is ""lost in the middle,"" and why doesn't a long context window equal reliable retrieval?",study bank,study bank,1,0,0,1,OMB-0092,ombharatiya,,,,lost in the middle|context window,,exact,1
UQ-1518,"What is a denial-of-wallet attack, and how do you defend against it?",study bank,study bank,1,0,0,1,OMB-0434,ombharatiya,,,,,,exact,1
UQ-1519,"What is a reranker, and why add one after vector search?",study bank,study bank,1,0,0,1,OMB-0165,ombharatiya,,,,reranking,,exact,1
UQ-1520,What is adversarial drift?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-043-F2,landedjobs,,,,,,exact,1
UQ-1521,What is Alpaca/Tulu/OpenHermes?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-015-F2,landedjobs,,,,,,exact,1
UQ-1522,What is an AI agent vs a simple LLM call? What makes a system truly *agentic* (and what doesn't)?,compiled report,compiled report,1,0,1,0,LANDED-Q-AGENTS-02,landedjobs,,,,,,exact,1
UQ-1523,What is an AI agent? What is the 'Agentic Ops' problem?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-029,landedjobs,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-1524,"What is an attention sink, why does it exist, and what breaks if you evict it from the KV cache?",study bank,study bank,1,0,0,1,OMB-0084,ombharatiya,,,,KV cache|attention,,exact,1
UQ-1525,What is an embedding? Why do embeddings matter in production AI systems beyond just similarity search?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-010,landedjobs,,OpenAI,OpenAI:bank_tag,embeddings,,exact,1
UQ-1526,What is Attention in machine learning models? What happens in a neural network if you remove all the hidden layers?,study bank,study bank,1,0,0,1,PALLAVI-0409,pallavi-shekhar,,Amazon (AWS),Amazon (AWS):bank_tag,attention,,exact,1
UQ-1527,"What is benchmark contamination, and how would you detect or protect against it?",study bank,study bank,1,0,0,1,OMB-0340,ombharatiya,,,,,,exact,1
UQ-1528,"What is catastrophic forgetting in fine-tuning, and how do you mitigate it?",study bank,study bank,1,0,0,1,OMB-0217,ombharatiya,,,,fine-tuning,,exact,1
UQ-1529,"What is causal masking, why is it needed, and how is it implemented?",study bank,study bank,1,0,0,1,OMB-0055,ombharatiya,,,,,,exact,1
UQ-1530,"What is chain-of-thought prompting? When does it help, and when is it unnecessary or harmful?",study bank,study bank,1,0,0,1,OMB-0113,ombharatiya,,,,chain of thought,,exact,1
UQ-1531,What is chunked prefill and what scheduling problem does it fix?,study bank,study bank,1,0,0,1,OMB-0388,ombharatiya,,,,chunking|prefill/decode,,exact,1
UQ-1532,"What is chunked prefill, and why does it improve tail latency under mixed traffic?",study bank,study bank,1,0,0,1,PALLAVI-0077,pallavi-shekhar,,,,chunking|prefill/decode,,exact,1
UQ-1533,What is claim-level scoring?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-025-F2,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1534,"What is CLIP, how is it trained, and why did it become the foundation for so much multimodal work?",study bank,study bank,1,0,0,1,OMB-0471,ombharatiya,,,,,,exact,1
UQ-1535,What is Constitutional AI and how does it differ from RLHF? What is RLAIF?,study bank,study bank,1,0,0,1,PALLAVI-0166,pallavi-shekhar,,Anthropic,Anthropic:bank_tag,RLHF,,exact,1
UQ-1536,What is contamination in benchmarks?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-042-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1537,"What is context pollution in agents, and how do you deal with it?",study bank,study bank,1,0,0,1,OMB-0310,ombharatiya,,,,,,exact,1
UQ-1538,"What is context rot, and what compaction strategies do you use in long-running agents?",study bank,study bank,1,0,0,1,OMB-0144,ombharatiya,,,,,,exact,1
UQ-1539,What is contrastive search?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-007-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1540,"What is data leakage in an LLM system, and what are the main channels?",study bank,study bank,1,0,0,1,OMB-0430,ombharatiya,,,,,,exact,1
UQ-1541,"What is data leakage? Give me three subtle examples you've seen or could imagine, and how you'd detect them.",study bank,study bank,1,0,0,1,OMB-0015,ombharatiya,,,,,,exact,1
UQ-1542,"What is distillation, and how do you build a strong small model from a large one?",study bank,study bank,1,0,0,1,PALLAVI-0139,pallavi-shekhar,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1543,"What is distillation, and how is it used in the LLM ecosystem?",study bank,study bank,1,0,0,1,OMB-0100,ombharatiya,,,,,,exact,1
UQ-1544,"What is double descent, and how does it change the classical story about model size and overfitting?",study bank,study bank,1,0,0,1,OMB-0042,ombharatiya,,,,,,exact,1
UQ-1545,What is double descent?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-060-F1,landedjobs,,,,,,exact,1
UQ-1546,"What is DPO, and how does it differ from RLHF/PPO? When would you choose each?",compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-014,landedjobs,,OpenAI,OpenAI:bank_tag,DPO|RLHF,,exact,1
UQ-1547,What is drift detection on embeddings?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-026-F2,landedjobs,,OpenAI,OpenAI:bank_tag,embeddings,,exact,1
UQ-1548,What is ensemble learning vs stacking?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-061-F1,landedjobs,,,,,,exact,1
UQ-1549,"What is excessive agency in the OWASP LLM Top 10, and what are its three sub-types?",study bank,study bank,1,0,0,1,OMB-0431,ombharatiya,,,,,,exact,1
UQ-1550,"What is feature scaling? Compare normalization and standardization, and tell me which models actually need it.",study bank,study bank,1,0,0,1,OMB-0012,ombharatiya,,,,,,exact,1
UQ-1551,What is FlashDecoding?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-053-F1,landedjobs,,,,,,exact,1
UQ-1552,"What is GraphRAG, and when is the knowledge-graph structure worth the complexity?",study bank,study bank,1,0,0,1,OMB-0192,ombharatiya,,,,GraphRAG,,exact,1
UQ-1553,"What is grokking, and does it have any bearing on how you actually train models?",study bank,study bank,1,0,0,1,OMB-0106,ombharatiya,,,,,,exact,1
UQ-1554,What is Grouped Query Attention?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-002-F1,landedjobs,,,,GQA|attention,,exact,1
UQ-1555,What is hallucination and how do you mitigate it?,compiled report,compiled report,1,0,1,0,LANDED-Q-EVALS-07,landedjobs,,,,hallucination,,exact,1
UQ-1556,"What is hybrid search, and why does pure vector search fail on some queries?",study bank,study bank,1,0,0,1,OMB-0164,ombharatiya,,,,hybrid search,,exact,1
UQ-1557,What is hybrid search? Why combine vector + keyword (BM25)?,compiled report,compiled report,1,0,1,0,LANDED-Q-RAG-03,landedjobs,,,,BM25|hybrid search,,exact,1
UQ-1558,What is HyDE (hypothetical document embeddings) and when does it outperform standard dense retrieval?,study bank,study bank,1,0,0,1,PALLAVI-0088,pallavi-shekhar,,,,embeddings,,exact,1
UQ-1559,"What is in-context learning, and how do you decide between it and fine-tuning?",study bank,study bank,1,0,0,1,OMB-0067,ombharatiya,,,,fine-tuning,,exact,1
UQ-1560,"What is indirect prompt injection, and why is it more dangerous than direct?",study bank,study bank,1,0,0,1,OMB-0425,ombharatiya,,,,prompt injection,,exact,1
UQ-1561,What is instruction tuning? How does it differ from continued pretraining?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-015,landedjobs,,,,,,exact,1
UQ-1562,"What is KV-cache quantization, and when is it the right lever?",study bank,study bank,1,0,0,1,OMB-0391,ombharatiya,,,,KV cache|quantization,,exact,1
UQ-1563,"What is learned sparse retrieval, SPLADE-style, and when would you pick it over BM25 or a dense retriever?",study bank,study bank,1,0,0,1,OMB-0186,ombharatiya,,,,BM25,,exact,1
UQ-1564,"What is LLM-as-judge, and when is it the right tool?",study bank,study bank,1,0,0,1,OMB-0326,ombharatiya,,,,,,exact,1
UQ-1565,What is LLMOps vs MLOps?,compiled report,compiled report,1,0,1,0,LANDED-Q-LLMOPS-02,landedjobs,,,,,,exact,1
UQ-1566,"What is LoRA, and how is it different from full fine-tuning?",compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-011,landedjobs,,,,LoRA|fine-tuning,,exact,1
UQ-1567,"What is loss masking in SFT, and why do you mask the prompt tokens?",study bank,study bank,1,0,0,1,OMB-0213,ombharatiya,,,,,,exact,1
UQ-1568,What is Maximum Likelihood Estimation and how does it differ from Bayesian inference?,study bank,study bank,1,0,0,1,PALLAVI-0413,pallavi-shekhar,,Amazon (AWS),Amazon (AWS):bank_tag,,,exact,1
UQ-1569,"What is maximum likelihood estimation? Show how it generates the standard loss functions, and where the Bayesian view (MAP) connects to regularization.",study bank,study bank,1,0,0,1,OMB-0041,ombharatiya,,,,,,exact,1
UQ-1570,What is MCP (Model Context Protocol) and how does it differ from traditional function calling?,study bank,study bank,1,0,0,1,PALLAVI-0107,pallavi-shekhar,,Microsoft,Microsoft:bank_tag,tool calling,MCP,exact,1
UQ-1571,What is MCP and how does it help?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-035-F2,landedjobs,,Anthropic,Anthropic:bank_tag,,MCP,exact,1
UQ-1572,What is MCP and what problem does it solve?,study bank,study bank,1,0,0,1,OMB-0268,ombharatiya,,,,,MCP,exact,1
UQ-1573,What is mechanistic interpretability and why do labs invest in it?,study bank,study bank,1,0,0,1,PALLAVI-0169,pallavi-shekhar,,,,,,exact,1
UQ-1574,"What is memory in a voice agent, if it is not the context window?",candidate,candidate,1,1,0,0,SIT-MAYANKV-01,MayankPuvvala,,,,context window,,exact,1
UQ-1575,"What is memory poisoning in an agent, and why is it worse than a one-shot prompt injection?",study bank,study bank,1,0,0,1,OMB-0435,ombharatiya,,,,prompt injection,,exact,1
UQ-1576,What is meta-prompting? How would you use a model to improve your prompts - and what are the pitfalls?,study bank,study bank,1,0,0,1,OMB-0146,ombharatiya,,,,,,exact,1
UQ-1577,"What is Multi-head Latent Attention, and how is it actually different from GQA?",study bank,study bank,1,0,0,1,OMB-0086,ombharatiya,,,,GQA|attention,,exact,1
UQ-1578,"What is Multi-Token Prediction (MTP), why add an MTP layer, and how does it help at inference time?",study bank,study bank,1,0,0,1,PALLAVI-0368,pallavi-shekhar,,Zhipu AI (GLM),Zhipu AI (GLM):bank_tag,,,exact,1
UQ-1579,"What is Multi-Token Prediction (MTP), why do models like GLM-4.5 add an MTP layer, and how does it help at inference time?",study bank,study bank,1,0,0,1,OMB-0935,ombharatiya,,Zhipu AI,Zhipu AI:bank_tag,,,exact,1
UQ-1580,"What is multi-token prediction as a training objective, and what does it buy you?",study bank,study bank,1,0,0,1,OMB-0089,ombharatiya,,,,,,exact,1
UQ-1581,"What is over-refusal, and how do you manage the helpfulness-vs-safety tension?",study bank,study bank,1,0,0,1,OMB-0444,ombharatiya,,,,,,exact,1
UQ-1582,What is paged attention?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-005-F2,landedjobs,,OpenAI,OpenAI:bank_tag,attention,,exact,1
UQ-1583,What is parent-document retriever?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-021-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1584,"What is positional encoding in transformers, and how has it evolved (sinusoidal → learned → RoPE → ALiBi)?",study bank,study bank,1,0,0,1,PALLAVI-0018,pallavi-shekhar,,,,RoPE|positional encoding,,exact,1
UQ-1585,"What is prefill/decode disaggregation, and why do large-scale deployments separate the two?",study bank,study bank,1,0,0,1,OMB-0415,ombharatiya,,,,prefill/decode,,exact,1
UQ-1586,What is prefix sharing?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-050-F1,landedjobs,,,,,,exact,1
UQ-1587,"What is prompt (prefix) caching, and why is it one of the biggest cost levers available?",study bank,study bank,1,0,0,1,OMB-0380,ombharatiya,,,,,,exact,1
UQ-1588,"What is prompt injection, and how is it different from a jailbreak?",study bank,study bank,1,0,0,1,OMB-0423,ombharatiya,,,,prompt injection,,exact,1
UQ-1589,What is QLoRA and how does it differ from LoRA?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-012,landedjobs,,,,LoRA,,exact,1
UQ-1590,"What is quantization for inference? Explain weights-only vs weights-and-activations, and the typical tradeoffs.",study bank,study bank,1,0,0,1,OMB-0378,ombharatiya,,,,quantization,,exact,1
UQ-1591,"What is RAG, and what problem does it actually solve?",study bank,study bank,1,0,0,1,OMB-0156,ombharatiya,,,,RAG,,exact,1
UQ-1592,"What is ReAct, and how relevant is it in 2026?",study bank,study bank,1,0,0,1,OMB-0270,ombharatiya,,,,ReAct,,exact,1
UQ-1593,What is reward hacking?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-013-F2,landedjobs,,,,,,exact,1
UQ-1594,What is reward hacking? Give concrete examples and mitigations.,study bank,study bank,1,0,0,1,OMB-0229,ombharatiya,,,,,,exact,1
UQ-1595,What is schema-linking in text-to-SQL?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-028-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1596,"What is semantic caching, how is it different from prompt/prefix caching, and what are its failure modes?",study bank,study bank,1,0,0,1,OMB-0397,ombharatiya,,,,,,exact,1
UQ-1597,What is semantic tool retrieval?,study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-032-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1598,"What is the ""alignment tax""? How does preference tuning cause over-refusal, and how do you manage it?",study bank,study bank,1,0,0,1,OMB-0248,ombharatiya,,,,,,exact,1
UQ-1599,"What is the ""dollar sign in code"" problem (GPT-2, Llama)?",study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-006-F2,landedjobs,,,,,,exact,1
UQ-1600,"What is the ""lethal trifecta,"" and how do you design agent systems around it?",study bank,study bank,1,0,0,1,OMB-0302,ombharatiya,,,,,,exact,1
UQ-1601,"What is the ""reasoning tax""?",study bank,study bank,1,0,0,1,LANDED2-LLM-AND-ML-C-046-F1,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1602,"What is the closed-form solution of linear regression, and when do you use gradient descent instead?",study bank,study bank,1,0,0,1,PALLAVI-0402,pallavi-shekhar,,Amazon (AWS),Amazon (AWS):bank_tag,,,exact,1
UQ-1603,"What is the closed-form solution of linear regression, and when is it better to use gradient descent?",compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-007,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-1604,What is the cost roof for a customer at this scale?,study bank,study bank,1,0,0,1,LANDED2-FDE-PRODUCT--028-F1,landedjobs,,,,,,exact,1
UQ-1605,"What is the difference between a kill switch and a circuit breaker for an agent, and why do you need both?",study bank,study bank,1,0,0,1,OMB-0433,ombharatiya,,,,circuit breaker,,exact,1
UQ-1606,"What is the difference between an outcome reward model and a process reward model, and when do you need each?",study bank,study bank,1,0,0,1,OMB-0223,ombharatiya,,,,,,exact,1
UQ-1607,"What is the difference between bagging, boosting and Random Forest?",compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-003,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-1608,What is the difference between feature engineering and representation learning? Where does hand-engineering still earn its keep in 2026?,study bank,study bank,1,0,0,1,OMB-0014,ombharatiya,,,,,,exact,1
UQ-1609,"What is the difference between input guardrails and output guardrails, and why do you need both?",study bank,study bank,1,0,0,1,OMB-0121,ombharatiya,,,,,,exact,1
UQ-1610,What is the difference between jailbreaking and adversarial prompting?,study bank,study bank,1,0,0,1,PALLAVI-0163,pallavi-shekhar,,,,prompt injection,,exact,1
